hs6,chn3_tariff_increase,chn34_tariff_increase,chn16_tariff_increase,EU1_tariff_increase,EU2_tariff_increase,mexb_tariff_increase,uscn34_tariff_increase,uscn16_tariff_increase,can_tariff_increase,chn60b1_tariff_increase,chn60b2_tariff_increase,us200b1_tariff_increase,us200b2_tariff_increase,us300b1_tariff_increase,us300b2_tariff_increase,chn75b1_tariff_increase,chn75b2_tariff_increase,us_sa_tariff_increase,india_tariff_increase,turkey_tariff_increase
851718,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.15,0.10,0.00,0.00,0.00,0.00
851761,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.13,0.00,0.00,0.15,0.00,0.00,0.10,0.00,0.00,0.00
851762,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.12,0.10,0.15,0.15,0.00,0.00,0.10,0.00,0.00,0.00
851769,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
851770,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.14,0.00,0.00,0.15,0.00,0.10,0.05,0.00,0.00,0.00
851810,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.15,0.00,0.00,0.05,0.00,0.00,0.00
851821,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.15,0.00,0.00,0.10,0.00,0.00,0.00
851822,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.00,0.15,0.00,0.00,0.10,0.00,0.00,0.00
851829,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.15,0.15,0.00,0.00,0.00,0.00,0.00
851830,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.15,0.15,0.00,0.10,0.00,0.00,0.00
851840,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
851850,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
851890,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
851920,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.15,0.00,0.00,0.05,0.00,0.00,0.00
851930,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.15,0.15,0.00,0.10,0.00,0.00,0.00
851950,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00
851981,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.13,0.10,0.15,0.15,0.15,0.10,0.08,0.00,0.00,0.00
851989,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.13,0.00,0.00,0.15,0.15,0.00,0.10,0.00,0.00,0.00
852110,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.15,0.00,0.00,0.08,0.00,0.00,0.00
852190,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.13,0.00,0.00,0.15,0.00,0.00,0.10,0.00,0.00,0.00
852210,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
852290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.13,0.10,0.15,0.00,0.00,0.00,0.07,0.00,0.00,0.00
852321,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.10,0.15,0.00,0.00,0.10,0.10,0.00,0.00,0.00
852329,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.11,0.00,0.00,0.15,0.00,0.10,0.09,0.00,0.00,0.00
852341,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.15,0.00,0.00,0.10,0.00,0.00,0.00
852349,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.10,0.10,0.15,0.15,0.00,0.00,0.08,0.00,0.00,0.00
852351,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.10,0.00,0.00,0.15,0.00,0.00,0.08,0.00,0.00,0.00
852352,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.13,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
852359,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.10,0.10,0.15,0.00,0.00,0.00,0.08,0.00,0.00,0.00
852380,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.10,0.00,0.00,0.15,0.00,0.00,0.08,0.00,0.00,0.00
852550,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.15,0.00,0.00,0.00,0.00,0.00
852560,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.08,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
852580,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.09,0.14,0.10,0.15,0.15,0.00,0.00,0.06,0.00,0.00,0.00
852610,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.08,0.10,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00
852691,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00
852692,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.15,0.00,0.05,0.00,0.00,0.00
852712,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.10,0.00,0.00,0.00
852713,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.10,0.00,0.00,0.00
852719,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.15,0.00,0.10,0.00,0.00,0.00
852721,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
852729,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
852791,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.15,0.15,0.00,0.10,0.00,0.00,0.00
852792,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.15,0.00,0.10,0.00,0.00,0.00
852799,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.15,0.00,0.10,0.00,0.00,0.00
852841,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
852842,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
852849,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.15,0.00,0.00,0.05,0.00,0.00,0.00
852851,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
852852,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.09,0.00,0.00,0.00,0.15,0.00,0.05,0.00,0.00,0.00
852859,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.13,0.10,0.15,0.15,0.15,0.00,0.05,0.00,0.00,0.00
852861,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
852862,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.13,0.00,0.00,0.15,0.00,0.00,0.05,0.00,0.00,0.00
852869,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.15,0.10,0.15,0.15,0.15,0.00,0.05,0.00,0.00,0.00
852871,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.13,0.00,0.00,0.15,0.00,0.00,0.07,0.00,0.00,0.00
852872,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.15,0.10,0.15,0.15,0.15,0.10,0.05,0.00,0.00,0.00
852873,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
852910,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.00,0.08,0.13,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
852990,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.09,0.14,0.10,0.15,0.15,0.00,0.00,0.05,0.00,0.00,0.00
853010,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00
853080,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00
853090,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
853110,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
853120,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
853180,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.10,0.00,0.00,0.15,0.15,0.00,0.05,0.00,0.00,0.00
853190,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
853210,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
853221,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.13,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00
853222,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
853223,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
853224,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.13,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00
853225,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.13,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00
853229,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
853230,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
853290,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.05,0.05,0.00,0.00,0.00,0.00,0.10,0.05,0.00,0.00,0.00
853310,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
853321,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.13,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00
853329,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
853331,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00
853339,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
853340,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
853390,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
853400,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
853510,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00
853521,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
853529,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00
853530,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00
853540,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
853590,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00
853610,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
853620,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00
853630,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00
853641,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00
853649,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00
853650,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
853661,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
853669,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
853670,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.05,0.05,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00
853690,0.00,0.00,0.25,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.10,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00
853710,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.00,0.10,0.12,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
853720,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.13,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00
853810,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.13,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00
853890,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
853910,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
853921,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.10,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
853922,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.15,0.00,0.00,0.00,0.15,0.00,0.08,0.00,0.00,0.00
853929,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.10,0.00,0.00,0.15,0.15,0.00,0.07,0.00,0.00,0.00
853931,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
853932,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
853939,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.10,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
853941,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00
853949,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
853950,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.15,0.00,0.05,0.00,0.00,0.00
853990,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00
854011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
854012,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
854020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
854040,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
854060,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
854071,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
854079,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
854081,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
854089,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
854091,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
854099,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
854110,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
854121,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
854129,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
854130,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
854140,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00
854150,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
854160,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
854190,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
854231,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
854232,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
854233,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
854239,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
854290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
854310,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00
854320,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00
854330,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
854370,0.00,0.00,0.00,0.00,0.48,0.00,0.25,0.25,0.00,0.06,0.08,0.10,0.15,0.15,0.15,0.00,0.05,0.00,0.00,0.00
854390,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.07,0.09,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
854411,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00
854419,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00
854420,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
854430,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00
854442,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.13,0.10,0.15,0.00,0.00,0.10,0.00,0.00,0.00,0.00
854449,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.00,0.06,0.06,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.00,0.00
854460,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.00,0.09,0.11,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00
854470,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.05,0.05,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00
854511,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
854519,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
854520,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
854590,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
854610,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
854620,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.10,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
854690,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
854710,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
854720,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
854790,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
854810,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00
854890,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
860110,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
860120,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
860210,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
